Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,464",The Female Brain,"$21,786","$21,786",100%,-,-
"2,465",The Ashram,"$21,785",-,-,"$21,785",100%
"2,466",Occupation,"$21,704",-,-,"$21,704",100%
"2,467",The Godfather 2018 Re-release,"$21,701",-,-,"$21,701",100%
"2,468",The Pension,"$21,665",-,-,"$21,665",100%
"2,469",Veerey Ki Wedding,"$21,664",-,-,"$21,664",100%
"2,470",Kapidaki Sir,"$21,640",-,-,"$21,640",100%
"2,471",Half the Picture,"$21,589","$21,589",100%,-,-
"2,472",Hagazussa,"$21,487","$13,253",61.7%,"$8,234",38.3%
"2,473",Tyrel,"$21,456","$21,456",100%,-,-
"2,474",Mr. Long,"$21,454",-,-,"$21,454",100%
"2,475",Making the Grade,"$21,400",-,-,"$21,400",100%
"2,476",Gercek Kesit: Manyak,"$21,321",-,-,"$21,321",100%
"2,477",Dark Crimes,"$21,216",-,-,"$21,216",100%
"2,478",Ganja & Hess,"$21,197","$21,197",100%,-,-
"2,479",Hello Guru Prema Kosame,"$21,160",-,-,"$21,160",100%
"2,480",The Happys,"$21,108","$21,108",100%,-,-
"2,481",Duck Town,"$21,052",-,-,"$21,052",100%
"2,482",Kinavally,"$21,001",-,-,"$21,001",100%
"2,483",Ava,"$20,940","$20,940",100%,-,-
"2,484",Black Cossack,"$20,920",-,-,"$20,920",100%
"2,485",Camino Sinuoso,"$20,889",-,-,"$20,889",100%
"2,486",Did You Wonder Who Fired the Gun?,"$20,765","$20,765",100%,-,-
"2,487","I, Dolours","$20,721",-,-,"$20,721",100%
"2,488",Freak Show,"$20,657","$19,696",95.3%,$961,4.7%
"2,489",Ice Dragon: Legend of the Blue Daisies,"$20,549","$20,549",100%,-,-
"2,490",Loser's Adventure,"$20,502",-,-,"$20,502",100%
"2,491",The Devil and Father Amorth,"$20,449","$20,449",100%,-,-
"2,492",Katie,"$20,287",-,-,"$20,287",100%
"2,493",Charleston,"$20,270",-,-,"$20,270",100%
"2,494",Izzy Gets the F*ck Across Town,"$20,208","$20,208",100%,-,-
"2,495",City of Gold 2018 Re-release,"$20,173",-,-,"$20,173",100%
"2,496",Baba Yaga. The Beginning,"$20,097",-,-,"$20,097",100%
"2,497",Baba Nerdesin Kayboldum,"$20,079",-,-,"$20,079",100%
"2,498",Consequences,"$20,056",-,-,"$20,056",100%
"2,499",Apocalypsis,"$20,052","$20,052",100%,-,-
"2,500",The Bromley Boys,"$19,996",-,-,"$19,996",100%
"2,501",Eight Hours Don't Make a Day,"$19,987","$19,987",100%,-,-
"2,502","One Sings, the Other Doesn't","$19,919","$19,919",100%,-,-
"2,503",Together We Ate,"$19,908",-,-,"$19,908",100%
"2,504",Active Measures,"$19,862","$19,862",100%,-,-
"2,505",Wretches,"$19,772",-,-,"$19,772",100%
"2,506",The Ice King,"$19,743",-,-,"$19,743",100%
"2,507",No Estoy Loca,"$19,662",-,-,"$19,662",100%
"2,508",Bou Oyoun,"$19,657",-,-,"$19,657",100%
"2,509",Some Like It Hot 2018 Re-release,"$19,542",-,-,"$19,542",100%
"2,510",Damascus Cover,"$19,532",-,-,"$19,532",100%
"2,511",The Super,"$19,513",-,-,"$19,513",100%
"2,512",Asees,"$19,458",-,-,"$19,458",100%
"2,513",A Cambodian Spring,"$19,405",-,-,"$19,405",100%
"2,514",Soren,"$19,366",-,-,"$19,366",100%
"2,515",Ignacio de Loyola,"$19,227",-,-,"$19,227",100%
"2,516",Cops and Robbers,"$19,224",-,-,"$19,224",100%
"2,517",Cin Çesmesi,"$19,216",-,-,"$19,216",100%
"2,518",Tut Yüregimden Anne,"$19,210",-,-,"$19,210",100%
"2,519",Nankana,"$19,190",-,-,"$19,190",100%
"2,520",Grace and Goliath,"$19,164",-,-,"$19,164",100%
"2,521",Mon Mon Mon Monsters,"$19,160",-,-,"$19,160",100%
"2,522",Cave 2018 Re-release,"$19,136",-,-,"$19,136",100%
"2,523",Who We Are Now,"$19,128","$19,128",100%,-,-
"2,524",November,"$19,084","$19,084",100%,-,-
"2,525",Goli Soda 2,"$19,072",-,-,"$19,072",100%
"2,526",Güzel Adam Süreyya,"$19,002",-,-,"$19,002",100%
"2,527",Frank and Ava,"$18,829","$18,829",100%,-,-
"2,528",Catch The King,"$18,824",-,-,"$18,824",100%
"2,529",The Soup,"$18,799",-,-,"$18,799",100%
"2,530",Jumpman,"$18,734",-,-,"$18,734",100%
"2,531",Crime + Punishment,"$18,644","$18,644",100%,-,-
"2,532",Elephants Can Play Football,"$18,611",-,-,"$18,611",100%
"2,533",The Pagan King: The Battle of Death,"$18,598",-,-,"$18,598",100%
"2,534",Sal,"$18,545",-,-,"$18,545",100%
"2,535",Allegiance to Broadway,"$18,527","$18,527",100%,-,-
"2,536",Sun Flower,"$18,516",-,-,"$18,516",100%
"2,537",Kaiser: The Greatest Footballer Never To Play Football,"$18,512",-,-,"$18,512",100%
"2,538",Desolation,"$18,490","$18,490",100%,-,-
"2,539",No. 1 Villa,"$18,487",-,-,"$18,487",100%
"2,540",El ummar,"$18,460",-,-,"$18,460",100%
"2,541",A Beautiful Star,"$18,441",-,-,"$18,441",100%
"2,542",Teambuilding,"$18,433",-,-,"$18,433",100%
"2,543",306 Hollywood,"$18,399","$18,399",100%,-,-
"2,544",Maradona,"$18,288",-,-,"$18,288",100%
"2,545",Doble,"$18,287",-,-,"$18,287",100%
"2,546",Postcards from the 48%,"$18,271",-,-,"$18,271",100%
"2,547",Patrolman Baoyin,"$18,216",-,-,"$18,216",100%
"2,548",Naal,"$18,145",-,-,"$18,145",100%
"2,549",King of Hearts,"$18,130","$17,646",97.3%,$484,2.7%
"2,550",Nanu Ki Jaanu,"$18,065",-,-,"$18,065",100%
"2,551",A Mysterious Tribe in China,"$17,934",-,-,"$17,934",100%
"2,552",Sagu & Pagu: Büyük Define,"$17,927",-,-,"$17,927",100%
"2,553",The Great Dictator 2018 Re-release,"$17,922",-,-,"$17,922",100%
"2,554",Batman: Mask of the Phantasm 2018 Re-release,"$17,813","$17,813",100%,-,-
"2,555",La flor de la vida,"$17,621",-,-,"$17,621",100%
"2,556",Al Fundok,"$17,566",-,-,"$17,566",100%
"2,557",An Act of Defiance 2018 Re-release,"$17,556",-,-,"$17,556",100%
"2,558",The Chronicle of Anna Magdalena Bach,"$17,527","$17,527",100%,-,-
"2,559",Vallahi Hortladi,"$17,512",-,-,"$17,512",100%
"2,560",Pattinapakkam,"$17,409",-,-,"$17,409",100%
"2,561","A Bread Factory, Part One/A Bread Factory, Part Two","$17,325","$17,325",100%,-,-
"2,562",Lashtam Pashtam,"$17,322",-,-,"$17,322",100%
"2,563",Revival,"$17,252","$17,252",100%,-,-
"2,564",Hospital de pobres,"$17,236",-,-,"$17,236",100%
"2,565",The 5th Dimension,"$17,177",-,-,"$17,177",100%
"2,566",The Drifting Red Balloon,"$17,134",-,-,"$17,134",100%
"2,567",Obstetric Boys,"$17,106",-,-,"$17,106",100%
"2,568",Liberating a Continent: John Paul II and the Fall of Communism,"$17,036",-,-,"$17,036",100%
"2,569",Tracking Edith,"$16,990",-,-,"$16,990",100%
"2,570",What the Waters Left Behind,"$16,984",-,-,"$16,984",100%
"2,571",Pretty Guardian Sailor Moon: The Musical,"$16,918",-,-,"$16,918",100%
"2,572",Muj bájecný rozvod,"$16,717",-,-,"$16,717",100%
"2,573","Rome, Open City","$16,712",-,-,"$16,712",100%
"2,574",The Legend of the Ugly King,"$16,682",-,-,"$16,682",100%
"2,575",Oblepikhovoe leto,"$16,661",-,-,"$16,661",100%
"2,576",100 Years Together,"$16,582",-,-,"$16,582",100%
"2,577",Haikara-San: Here Comes Miss Modern,"$16,572","$16,572",100%,-,-
"2,578",Put Seylere,"$16,565",-,-,"$16,565",100%
"2,579",Showdown in Manila 2018 Re-release,"$16,549",-,-,"$16,549",100%
"2,580",Websterovci,"$16,533",-,-,"$16,533",100%
"2,581",Dawning,"$16,504",-,-,"$16,504",100%
"2,582",Zagros,"$16,472",-,-,"$16,472",100%
"2,583",Shiraz,"$16,467",-,-,"$16,467",100%
"2,584",Rupture 2018 Re-release,"$16,374",-,-,"$16,374",100%
"2,585",Bernie The Dolphin,"$16,340",-,-,"$16,340",100%
"2,586",VS.,"$16,323",-,-,"$16,323",100%
"2,587",After the Summer,"$16,270",-,-,"$16,270",100%
"2,588",I Can Quit Whenever I Want: Masterclass 2018 Re-release,"$16,265",-,-,"$16,265",100%
"2,589",A Fistful of Dollars 2018 Re-release,"$16,248",-,-,"$16,248",100%
"2,590",Pelucas y Rokanrol,"$16,193",-,-,"$16,193",100%
"2,591",Her Husband & His Wife,"$16,185",-,-,"$16,185",100%
"2,592",Detour,"$16,172","$16,172",100%,-,-
"2,593",Fish & Hook,"$16,049",-,-,"$16,049",100%
"2,594",Volver a Boedo,"$16,032",-,-,"$16,032",100%
"2,595",The Piano Teacher 2018 Re-release,"$16,020",-,-,"$16,020",100%
"2,596",Kaly,"$16,000",-,-,"$16,000",100%
"2,597",The Islands and the Whales,"$15,946",-,-,"$15,946",100%
"2,598",The Choice 2018 Re-release,"$15,917",-,-,"$15,917",100%
"2,599",Padi Padi Leche Manasu,"$15,877",-,-,"$15,877",100%
"2,600",Saem,"$15,866",-,-,"$15,866",100%
"2,601",Murderous Trance,"$15,863",-,-,"$15,863",100%
"2,602",Maui's Hook,"$15,851",-,-,"$15,851",100%
"2,603",Colo,"$15,701",-,-,"$15,701",100%
"2,604",Sandik,"$15,686",-,-,"$15,686",100%
"2,605",Out on Stage,"$15,623","$15,623",100%,-,-
"2,606",As I Fall,"$15,623",-,-,"$15,623",100%
"2,607",Pumpkin and Mayonnaise,"$15,619",-,-,"$15,619",100%
"2,608",Bob le Flambeur,"$15,586","$15,586",100%,-,-
"2,609",When You Read This Letter,"$15,552","$15,552",100%,-,-
"2,610",Postcards from London,"$15,548","$5,312",34.2%,"$10,236",65.8%
"2,611",Tom of Finland 2018 Re-release,"$15,483","$3,314",21.4%,"$12,169",78.6%
"2,612",Revolt 2018 Re-release,"$15,430",-,-,"$15,430",100%
"2,613",The Assignment 2018 Re-release,"$15,334",-,-,"$15,334",100%
"2,614",Narcissister Organ Player,"$15,334","$15,334",100%,-,-
"2,615",Hungry Hearts 2018 Re-release,"$15,274",-,-,"$15,274",100%
"2,616",People's Republic of Desire,"$15,241","$15,241",100%,-,-
"2,617","Lord, Give Me Patience 2018 Re-release","$15,239",-,-,"$15,239",100%
"2,618",Tian Lai Meng Xiang,"$15,069",-,-,"$15,069",100%
"2,619",Scarecrows,"$15,035",-,-,"$15,035",100%
"2,620",Tammisunnuntai 1918,"$14,998",-,-,"$14,998",100%
"2,621",Cat City,"$14,937",-,-,"$14,937",100%
"2,622",I Have a Date with Spring,"$14,912",-,-,"$14,912",100%
"2,623",Fake Tattoos,"$14,907",-,-,"$14,907",100%
"2,624","A Guy from Hollywood, or the Unusual Adventures of Veni Vesunchik","$14,905",-,-,"$14,905",100%
"2,625",Trust Machine: The Story of Blockchain,"$14,905","$14,905",100%,-,-
"2,626",Penguin Rescue,"$14,892",-,-,"$14,892",100%
"2,627",Together,"$14,880",-,-,"$14,880",100%
"2,628",Keep Watch the Lifetime,"$14,853",-,-,"$14,853",100%
"2,629",New Town Utopia,"$14,793",-,-,"$14,793",100%
"2,630",Dakini,"$14,633",-,-,"$14,633",100%
"2,631",Miau,"$14,586",-,-,"$14,586",100%
"2,632",Kobi,"$14,524",-,-,"$14,524",100%
"2,633",Ferrante Fever,"$14,518","$11,137",76.7%,"$3,381",23.3%
"2,634",Swagger of Thieves,"$14,507",-,-,"$14,507",100%
"2,635",When Ge Sanghua Opened,"$14,496",-,-,"$14,496",100%
"2,636",The Testament,"$14,489",-,-,"$14,489",100%
"2,637",The Public Image is Rotten,"$14,464","$11,293",78.1%,"$3,171",21.9%
"2,638",Newton,"$14,426",-,-,"$14,426",100%
"2,639",The Last Movie Star,"$14,410","$14,410",100%,-,-
"2,640",Vermilion,"$14,402",-,-,"$14,402",100%
"2,641",Nobody's Watching 2018 Re-release,"$14,364",-,-,"$14,364",100%
"2,642",When the Trees Fall,"$14,318",-,-,"$14,318",100%
"2,643",My Best Friend,"$14,193",-,-,"$14,193",100%
"2,644",The Snatch Thief,"$14,170",-,-,"$14,170",100%
"2,645",Radius,"$14,097",-,-,"$14,097",100%
"2,646",Chasing the Blues,"$14,030","$14,030",100%,-,-
"2,647",Tangerine 2018 Re-release,"$14,006",-,-,"$14,006",100%
"2,648","Sara Baras, All Her Voices","$13,943",-,-,"$13,943",100%
"2,649",Weed the People,"$13,926","$13,926",100%,-,-
"2,650","I Love You, Hater","$13,866",-,-,"$13,866",100%
"2,651",Don't Tell Her 2018 Re-release,"$13,794",-,-,"$13,794",100%
"2,652",Stavisky...,"$13,793","$13,793",100%,-,-
"2,653",Vikadakumaran,"$13,740",-,-,"$13,740",100%
"2,654",Hide and Seek,"$13,729",-,-,"$13,729",100%
"2,655",After Spring,"$13,529",-,-,"$13,529",100%
"2,656",The Forlorned,"$13,522",-,-,"$13,522",100%
"2,657",First Born,"$13,463",-,-,"$13,463",100%
"2,658",A River Below,"$13,456",-,-,"$13,456",100%
"2,659",Houroub Moufajee,"$13,413",-,-,"$13,413",100%
"2,660",The Lion King 2018 Re-release,"$13,406",-,-,"$13,406",100%
"2,661",Ted Sieger's Molly Monster 2018 Re-release,"$13,405",-,-,"$13,405",100%
"2,662",Battle of Hip Hopera,"$13,386",-,-,"$13,386",100%
"2,663",Our Blood is Wine,"$13,210","$13,210",100%,-,-
"2,664",Daraa,"$13,162",-,-,"$13,162",100%
"2,665",La noche que no se repite,"$13,087",-,-,"$13,087",100%
"2,666",Ellipsis,"$13,067",-,-,"$13,067",100%
"2,667",Eugenia,"$12,971",-,-,"$12,971",100%
"2,668",Like Me,"$12,965","$12,965",100%,-,-
"2,669",A Genius Professor,"$12,751",-,-,"$12,751",100%
"2,670",A Sublime Life,"$12,751",-,-,"$12,751",100%
"2,671",Winter Brothers,"$12,685",-,-,"$12,685",100%
"2,672",The Goose Goes South,"$12,650",-,-,"$12,650",100%
"2,673",Kangaroo,"$12,626","$4,547",36%,"$8,079",64%
"2,674",American Socialist: The Life and Times of Eugene Victor Debs,"$12,609","$12,609",100%,-,-
"2,675",Of Fathers and Sons,"$12,579","$12,579",100%,-,-
"2,676",Botanical Books 2018 Re-release,"$12,569",-,-,"$12,569",100%
"2,677",No Me Digas Solterona,"$12,564",-,-,"$12,564",100%
"2,678",My Art,"$12,554","$12,554",100%,-,-
"2,679",Locman,"$12,463",-,-,"$12,463",100%
"2,680",Ramiro,"$12,445",-,-,"$12,445",100%
"2,681",Alien Addiction,"$12,412",-,-,"$12,412",100%
"2,682",Gholam,"$12,378",-,-,"$12,378",100%
"2,683",American Chaos,"$12,368","$12,368",100%,-,-
"2,684",Black Sabbath: The End Of The End 2018 Re-release,"$12,332",-,-,"$12,332",100%
"2,685",L'héritage de la chouette,"$12,316","$12,316",100%,-,-
"2,686",Seytan Geçidi Enhara,"$12,292",-,-,"$12,292",100%
"2,687",The Most Unknown,"$12,119","$12,119",100%,-,-
"2,688",So Long Enthusiasm,"$12,052",-,-,"$12,052",100%
"2,689",The Last Man,"$12,047",-,-,"$12,047",100%
"2,690",Sem par nechistykh,"$12,029",-,-,"$12,029",100%
"2,691",Pet Departures,"$11,958",-,-,"$11,958",100%
"2,692",The Last Race,"$11,947","$11,947",100%,-,-
"2,693",Antisocial 2,"$11,924",-,-,"$11,924",100%
"2,694",Les Parents Terribles,"$11,818","$11,818",100%,-,-
"2,695",Sangre de Campeones,"$11,776",-,-,"$11,776",100%
"2,696",Summer '03,"$11,746","$11,746",100%,-,-
"2,697",The Apartment 2018 Re-release,"$11,728",-,-,"$11,728",100%
"2,698",Flowers in Full Bloom,"$11,688",-,-,"$11,688",100%
"2,699",Chal Man Jeetva Jaiye,"$11,682",-,-,"$11,682",100%
"2,700",Kurtlar ve Çakallar,"$11,611",-,-,"$11,611",100%
"2,701",I Can Quit Whenever I Want: Ad Honorem 2018 Re-release,"$11,597",-,-,"$11,597",100%
"2,702",Genesis 2.0,"$11,596",-,-,"$11,596",100%
"2,703",Around India with a Movie Camera,"$11,568","$10,389",89.8%,"$1,179",10.2%
"2,704",A Family Submerged,"$11,565",-,-,"$11,565",100%
"2,705",Psycho Vertical,"$11,496",-,-,"$11,496",100%
"2,706",Jill Bilcock: Dancing the Invisible,"$11,388",-,-,"$11,388",100%
"2,707",Journey to the Snowing Mountains,"$11,386",-,-,"$11,386",100%
"2,708",Respect,"$11,379",-,-,"$11,379",100%
"2,709",Blue My Mind,"$11,350",-,-,"$11,350",100%
"2,710",Please Remember Me 2018 Re-release,"$11,350",-,-,"$11,350",100%
"2,711",Go Sister,"$11,347",-,-,"$11,347",100%
"2,712",Bhaskar Oru Rascal,"$11,325",-,-,"$11,325",100%
"2,713",Rendezvous in July,"$11,321","$11,321",100%,-,-
"2,714",Gulaebaghavali,"$11,313",-,-,"$11,313",100%
"2,715",Bullitt County,"$11,257","$11,257",100%,-,-
"2,716",A Woman of Paris: A Drama of Fate,"$11,233",-,-,"$11,233",100%
"2,717",Ye Re Ye Re Paisa,"$11,219",-,-,"$11,219",100%
"2,718",Saved by Grace,"$11,172",-,-,"$11,172",100%
"2,719",Seethakaathi,"$11,159",-,-,"$11,159",100%
"2,720",Parallel,"$11,132",-,-,"$11,132",100%
"2,721",The Piano 2018 Re-release,"$11,100",-,-,"$11,100",100%
"2,722",Bittersweet Brew,"$11,073",-,-,"$11,073",100%
"2,723",The Black Book of Father Dinis,"$11,057",-,-,"$11,057",100%
"2,724",Edward II 2018 Re-release,"$11,055","$4,826",43.7%,"$6,229",56.3%
"2,725",Little Forest 2018 Re-release,"$11,024",-,-,"$11,024",100%
"2,726",Çift'lik Bank: Tosun Firarda,"$11,011",-,-,"$11,011",100%
"2,727",Blade of the Law,"$10,981",-,-,"$10,981",100%
"2,728",Colors of Wind,"$10,925",-,-,"$10,925",100%
"2,729",Gulabjaam,"$10,915",-,-,"$10,915",100%
"2,730",Bhai Taru Singh,"$10,893",-,-,"$10,893",100%
"2,731",Underground Snatch,"$10,890",-,-,"$10,890",100%
"2,732",The Gateway,"$10,878",-,-,"$10,878",100%
"2,733",Jarugandi,"$10,877",-,-,"$10,877",100%
"2,734",The Crossbreed,"$10,864",-,-,"$10,864",100%
"2,735",Coborâm la prima,"$10,852",-,-,"$10,852",100%
"2,736",The Day After Valentine's,"$10,815",-,-,"$10,815",100%
"2,737",The Receptionist,"$10,814",-,-,"$10,814",100%
"2,738",Men Don't Cry,"$10,774",-,-,"$10,774",100%
"2,739",O Labirinto da Saudade,"$10,726",-,-,"$10,726",100%
"2,740",My Homeland Tales,"$10,719",-,-,"$10,719",100%
"2,741",¿Que Puede Pasar?,"$10,602",-,-,"$10,602",100%
"2,742",La mujer de los siete nombres,"$10,601",-,-,"$10,601",100%
"2,743",Arise,"$10,515",-,-,"$10,515",100%
"2,744",Interlude in Prague 2018 Re-release,"$10,490",-,-,"$10,490",100%
"2,745",Class Rank,"$10,452","$10,452",100%,-,-
"2,746",Mama Africa 2018 Re-release,"$10,430","$10,430",100%,-,-
"2,747",The Advocates,"$10,402","$10,402",100%,-,-
"2,748",There'll Always Be an England,"$10,365",-,-,"$10,365",100%
"2,749",Mahalle,"$10,337",-,-,"$10,337",100%
"2,750",Tokoloshe: An African Curse,"$10,325",-,-,"$10,325",100%
"2,751",Radiogram,"$10,262",-,-,"$10,262",100%
"2,752",Ne chuzhie,"$10,227",-,-,"$10,227",100%
"2,753",Laatu,"$10,208",-,-,"$10,208",100%
"2,754",Enemies,"$10,184",-,-,"$10,184",100%
"2,755",Valek,"$10,166",-,-,"$10,166",100%
"2,756",Mildred Pierce,"$10,128",-,-,"$10,128",100%
"2,757",Mohini,"$10,066",-,-,"$10,066",100%
"2,758",Sammohanam,"$9,945",-,-,"$9,945",100%
"2,759",Havenhurst 2018 Re-release,"$9,927",-,-,"$9,927",100%
"2,760",Shoot,"$9,917",-,-,"$9,917",100%
"2,761",Eva + Candela,"$9,912",-,-,"$9,912",100%
"2,762",Aleksi,"$9,791",-,-,"$9,791",100%
"2,763",Dear Dictator,"$9,759",-,-,"$9,759",100%
"2,764",Off the Road,"$9,698",-,-,"$9,698",100%
"2,765",Bednye lyudi. Kabakovy,"$9,697",-,-,"$9,697",100%
"2,766",Vidar the Vampire,"$9,649",-,-,"$9,649",100%
"2,767",9 to 5 2018 Re-release,"$9,643",-,-,"$9,643",100%
"2,768",The Quest of Alain Ducasse,"$9,627","$9,627",100%,-,-
"2,769",The Belly of the Whale,"$9,613",-,-,"$9,613",100%
"2,770",Strangers on the Earth,"$9,518","$9,518",100%,-,-
"2,771",The Message,"$9,510",-,-,"$9,510",100%
"2,772",Vad Balaton,"$9,489",-,-,"$9,489",100%
"2,773",The Spiritualist,"$9,465",-,-,"$9,465",100%
"2,774",Üç Harflilerin Musallat Oldugu Büyülü Konakta Ruh Çagiran Gençlerin Hazin Hikayesi,"$9,424",-,-,"$9,424",100%
"2,775",Lo peor de los deseos,"$9,420",-,-,"$9,420",100%
"2,776",Shubh Lagna Savdhan,"$9,372",-,-,"$9,372",100%
"2,777",High Strung 2018 Re-release,"$9,274",-,-,"$9,274",100%
"2,778",The Curious World of Hieronymus Bosch,"$9,269",-,-,"$9,269",100%
"2,779",The Chaplin Revue,"$9,249",-,-,"$9,249",100%
"2,780",Bet on Revenge 2018 Re-release,"$9,231",-,-,"$9,231",100%
"2,781",24 Seconds,"$9,215",-,-,"$9,215",100%
"2,782",Two for Joy,"$9,162",-,-,"$9,162",100%
"2,783",There Will be Ample Time,"$9,135",-,-,"$9,135",100%
"2,784",Ente Mezhuthiri Athazhangal,"$9,128",-,-,"$9,128",100%
"2,785",The Guest Aleppo to Istanbul,"$9,116",-,-,"$9,116",100%
"2,786",Bruno Motoneta,"$9,102",-,-,"$9,102",100%
"2,787",El Mar La Mar,"$9,065","$9,065",100%,-,-
"2,788",Fly with the Crane,"$9,057",-,-,"$9,057",100%
"2,789",Step Up: High Water,"$9,005","$9,005",100%,-,-
"2,790",Zoo Wars,"$8,998","$8,998",100%,-,-
"2,791",Secret Ingredient,"$8,982",-,-,"$8,982",100%
"2,792",Survivors Guide To Prison,"$8,982","$8,982",100%,-,-
"2,793",Rang Panjab,"$8,974",-,-,"$8,974",100%
"2,794",Colossal Youth,"$8,968","$8,331",92.9%,$637,7.1%
"2,795",Summer of '67,"$8,941","$8,941",100%,-,-
"2,796",This is Congo,"$8,905","$7,051",79.2%,"$1,854",20.8%
"2,797",Dear Etranger,"$8,864",-,-,"$8,864",100%
"2,798",Kabus,"$8,832",-,-,"$8,832",100%
"2,799",Saskinlar Cetesi,"$8,826",-,-,"$8,826",100%
"2,800",Amor Amor,"$8,813",-,-,"$8,813",100%
"2,801",Zerk,"$8,772",-,-,"$8,772",100%
"2,802",Blood Feast,"$8,708","$8,708",100%,-,-
"2,803",Make Me Up,"$8,660",-,-,"$8,660",100%
"2,804",Selfie with Timochenko,"$8,644",-,-,"$8,644",100%
"2,805",Pepo: La última oportunidad,"$8,616",-,-,"$8,616",100%
"2,806",Eyvah Karim,"$8,522",-,-,"$8,522",100%
"2,807",SOS Matrosu,"$8,503",-,-,"$8,503",100%
"2,808",Furlough,"$8,472","$8,472",100%,-,-
"2,809",Housewife,"$8,408",-,-,"$8,408",100%
"2,810",Highway 33,"$8,405",-,-,"$8,405",100%
"2,811",Sweet Bean 2018 Re-release,"$8,340",-,-,"$8,340",100%
"2,812",One More Time 2018 Re-release,"$8,317",-,-,"$8,317",100%
"2,813",Don't Kill It,"$8,196",-,-,"$8,196",100%
"2,814",Spiral,"$8,190","$8,190",100%,-,-
"2,815",Yasar Kemal Efsanesi,"$8,174",-,-,"$8,174",100%
"2,816",Dark Butterfly,"$8,154",-,-,"$8,154",100%
"2,817",Breathing into Marble,"$8,108",-,-,"$8,108",100%
"2,818",Adventures in Public School,"$8,090",-,-,"$8,090",100%
"2,819",El testigo,"$8,071",-,-,"$8,071",100%
"2,820",Vann over ild,"$8,069",-,-,"$8,069",100%
"2,821",Shatru Gate,"$7,952",-,-,"$7,952",100%
"2,822",Omniyat Omri,"$7,933",-,-,"$7,933",100%
"2,823",The Universe Of One's Own,"$7,898",-,-,"$7,898",100%
"2,824",The Necromancer,"$7,841",-,-,"$7,841",100%
"2,825",Fagot,"$7,838",-,-,"$7,838",100%
"2,826",In the Zone,"$7,826",-,-,"$7,826",100%
"2,827",The Lonely Battle of Thomas Reid,"$7,768",-,-,"$7,768",100%
"2,828",Saakshyam,"$7,737",-,-,"$7,737",100%
"2,829",Strange Colours,"$7,725",-,-,"$7,725",100%
"2,830",Moments,"$7,711",-,-,"$7,711",100%
"2,831",Taksim Hold'em,"$7,703",-,-,"$7,703",100%
"2,832",A Long Farewell,"$7,661",-,-,"$7,661",100%
"2,833",Legend of the Mountain,"$7,640","$7,640",100%,-,-
"2,834",Kaç Kaçabilirsen,"$7,634",-,-,"$7,634",100%
"2,835",Stanley a Man of Variety,"$7,619",-,-,"$7,619",100%
"2,836",Look Back in Anger,"$7,593",-,-,"$7,593",100%
"2,837",Amateurs,"$7,557",-,-,"$7,557",100%
"2,838",Limelight,"$7,506",-,-,"$7,506",100%
"2,839",Winter Flies,"$7,500",-,-,"$7,500",100%
"2,840",Handle with Care 2018 Re-release,"$7,490",-,-,"$7,490",100%
"2,841",Scott and Sid,"$7,457",-,-,"$7,457",100%
"2,842",Boarding School,"$7,438",-,-,"$7,438",100%
"2,843",The Secret Board,"$7,432",-,-,"$7,432",100%
"2,844",Fevereiros,"$7,413",-,-,"$7,413",100%
"2,845",Viernes de Soltero,"$7,392",-,-,"$7,392",100%
"2,846",Colao,"$7,389",-,-,"$7,389",100%
"2,847",Dogtooth 2018 Re-release,"$7,367",-,-,"$7,367",100%
"2,848",Shoah: Four Sisters,"$7,323","$7,323",100%,-,-
"2,849",The Camino Voyage,"$7,291",-,-,"$7,291",100%
"2,850",Where Do We Go from Here?,"$7,229",-,-,"$7,229",100%
"2,851",Tall: The American Skyscraper and Louis Sullivan,"$7,216","$7,216",100%,-,-
"2,852",Belmonte,"$7,184",-,-,"$7,184",100%
"2,853","Kostis Papagiorgis, the Sweetest Misanthrope","$7,154",-,-,"$7,154",100%
"2,854",Mandharam,"$7,115",-,-,"$7,115",100%
"2,855",Painless,"$7,082","$7,082",100%,-,-
"2,856",In Echo Park,"$7,072","$7,072",100%,-,-
"2,857",The Spearhead Effect,"$7,042",-,-,"$7,042",100%
"2,858",Hit the Night,"$7,028",-,-,"$7,028",100%
"2,859",In the Land of Pomegranates,"$7,014","$7,014",100%,-,-
"2,860",Annanukku Jey,"$6,961",-,-,"$6,961",100%
"2,861",The Clapper,"$6,961",-,-,"$6,961",100%
"2,862",Dua Et Kardesiz,"$6,937",-,-,"$6,937",100%
"2,863",Bastards y Diablos,"$6,898",-,-,"$6,898",100%
"2,864",The Butterfly Tree,"$6,892",-,-,"$6,892",100%
"2,865",Duck Butter,"$6,877","$6,877",100%,-,-
"2,866",Doktor Proktors tidsbadekar 2018 Re-release,"$6,858",-,-,"$6,858",100%
"2,867",The Rape of Recy Taylor,"$6,828",-,-,"$6,828",100%
"2,868",Silent Night 2018 Re-release,"$6,816",-,-,"$6,816",100%
"2,869",Sideway,"$6,810",-,-,"$6,810",100%
"2,870",Paltan,"$6,807",-,-,"$6,807",100%
"2,871",Kurmaiyan,"$6,779",-,-,"$6,779",100%
"2,872",Windjammer: The Voyage of the Christian Radich,"$6,757",-,-,"$6,757",100%
"2,873",Calling All Earthlings,"$6,756","$6,756",100%,-,-
"2,874",Djon Africa,"$6,750",-,-,"$6,750",100%
