Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,233",Advantages of Travelling by Train,"$395,690",-,-,"$395,690",100%
"1,234",Fireworks,"$391,940",-,-,"$391,940",100%
"1,235",Step Up China,"$388,518",-,-,"$388,518",100%
"1,236",The Wedding Guest,"$386,166","$386,166",100%,-,-
"1,237",The Secret World of Arrietty 2019 Re-release,"$384,289","$384,289",100%,-,-
"1,238",Place des Victoires,"$384,145",-,-,"$384,145",100%
"1,239",The Prado Museum: A Collection of Wonders,"$383,676",-,-,"$383,676",100%
"1,240",Beef. Russian Hip-Hop,"$381,571",-,-,"$381,571",100%
"1,241",The Head Hunter,"$380,448",-,-,"$380,448",100%
"1,242",RSC Live: Measure For Measure,"$380,289",-,-,"$380,289",100%
"1,243",Asuran,"$379,728",-,-,"$379,728",100%
"1,244",Ai Uta: Yakusoku no Nakuhito,"$379,028",-,-,"$379,028",100%
"1,245",Trudnosti vyzhivaniya,"$378,387",-,-,"$378,387",100%
"1,246",El sendero de la anaconda,"$377,421",-,-,"$377,421",100%
"1,247",My Dear Elephant,"$376,898",-,-,"$376,898",100%
"1,248",All About Yves,"$375,950",-,-,"$375,950",100%
"1,249",Fritzi: A Revolutionary Tale,"$375,689",-,-,"$375,689",100%
"1,250",The Metropolitan Opera HD Live: Puccini: Turandot,"$375,295",-,-,"$375,295",100%
"1,251",General,"$374,793",-,-,"$374,793",100%
"1,252",My Little Sister,"$374,035",-,-,"$374,035",100%
"1,253",Leaving the Scene,"$373,666",-,-,"$373,666",100%
"1,254",Bloody Daisy,"$371,951",-,-,"$371,951",100%
"1,255",Break,"$371,557",-,-,"$371,557",100%
"1,256",King of Prism: Shiny Seven Stars 3,"$371,172",-,-,"$371,172",100%
"1,257",The Nest,"$371,094",-,-,"$371,094",100%
"1,258",The Crack: Inception,"$370,021",-,-,"$370,021",100%
"1,259",My Thoughts Are Silent,"$369,623",-,-,"$369,623",100%
"1,260",Elcano & Magallanes: First Trip Around the World,"$368,894",-,-,"$368,894",100%
"1,261",Blood Will Tell,"$368,653",-,-,"$368,653",100%
"1,262","Live Twice, Love Once","$368,430",-,-,"$368,430",100%
"1,263",Tu mérites un amour,"$368,121",-,-,"$368,121",100%
"1,264",Cunningham,"$367,788","$265,102",72.1%,"$102,686",27.9%
"1,265",Restiamo amici,"$366,729",-,-,"$366,729",100%
"1,266",INXS: Baby Live at Wembly Stadium,"$366,425","$161,750",44.1%,"$204,675",55.9%
"1,267",Lords of Chaos,"$365,353","$253,184",69.3%,"$112,169",30.7%
"1,268",Clemency,"$364,952","$364,716",99.9%,$236,<0.1%
"1,269",Hitsville: The Making of Motown,"$364,013",-,-,"$364,013",100%
"1,270",Brillebjørn på ferie,"$363,478",-,-,"$363,478",100%
"1,271",Naughty Teenager,"$362,606",-,-,"$362,606",100%
"1,272",Polvo,"$361,238",-,-,"$361,238",100%
"1,273",The Tobacconist,"$360,996",-,-,"$360,996",100%
"1,274",Parents in Progress,"$360,844",-,-,"$360,844",100%
"1,275",K-12,"$359,377","$303,230",84.4%,"$56,147",15.6%
"1,276",Goodbye Mother,"$355,938",-,-,"$355,938",100%
"1,277",The Tomorrow Man,"$354,103","$354,103",100%,-,-
"1,278",La mia seconda volta,"$353,954",-,-,"$353,954",100%
"1,279",Muj pribeh,"$353,640",-,-,"$353,640",100%
"1,280",Apocalypse Now,"$353,376",-,-,"$353,376",100%
"1,281",The Convent,"$353,326",-,-,"$353,326",100%
"1,282",Fight Club 2019 Re-release,"$346,322",-,-,"$346,322",100%
"1,283",Star Trek: The Motion Picture 2019 Re-release,"$346,243","$346,243",100%,-,-
"1,284","God Exists, Her Name Is Petrunya","$346,105",-,-,"$346,105",100%
"1,285",Triple Threat,"$345,900","$76,289",22.1%,"$269,611",77.9%
"1,286",Kabaneri of the Iron Fortress: The Battle of Unato,"$345,066",-,-,"$345,066",100%
"1,287",Il grande salto,"$343,500",-,-,"$343,500",100%
"1,288",Strange But True,"$343,038",-,-,"$343,038",100%
"1,289",Bone China,"$342,539",-,-,"$342,539",100%
"1,290",The Humorist,"$341,743",-,-,"$341,743",100%
"1,291",Watching,"$339,357",-,-,"$339,357",100%
"1,292",The House of Us,"$339,356",-,-,"$339,356",100%
"1,293",Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,"$338,632","$271,489",80.2%,"$67,143",19.8%
"1,294",Laal Kaptaan,"$338,088",-,-,"$338,088",100%
"1,295",Foxter & Max,"$336,334",-,-,"$336,334",100%
"1,296",Diane,"$336,166","$336,166",100%,-,-
"1,297",Freaks,"$335,050","$276,591",82.6%,"$58,459",17.4%
"1,298",Anthropocene: The Human Epoch,"$334,162","$104,806",31.4%,"$229,356",68.6%
"1,299",A Silent Voice: The Movie 2019 Re-release,"$333,984","$333,984",100%,-,-
"1,300",Marriage Story,"$333,686",-,-,"$333,686",100%
"1,301",Kuklali Kösk,"$333,631",-,-,"$333,631",100%
"1,302",10 Minutes Gone,"$332,731",-,-,"$332,731",100%
"1,303",C'è tempo,"$332,266",-,-,"$332,266",100%
"1,304",Litus.,"$331,343",-,-,"$331,343",100%
"1,305",A March to Remember,"$330,735",-,-,"$330,735",100%
"1,306",Portrait of Beauty,"$329,612",-,-,"$329,612",100%
"1,307",Velke dobrodruzstvi Ctyrlistku,"$329,549",-,-,"$329,549",100%
"1,308",Don Pasquale,"$329,400",-,-,"$329,400",100%
"1,309",The Big Fight Live: IBF Welterweight Title: Errol Spence Jr. vs. Mikey Garcia,"$328,979","$328,979",100%,-,-
"1,310",Get Her... If You Can,"$328,789",-,-,"$328,789",100%
"1,311",#Anne Frank Parallel Stories,"$327,285",-,-,"$327,285",100%
"1,312",Lucy in the Sky,"$325,950","$319,976",98.2%,"$5,974",1.8%
"1,313",Copperman,"$325,638",-,-,"$325,638",100%
"1,314",The Adventures of Jurassic Pet: Chapter 1,"$324,444",-,-,"$324,444",100%
"1,315",Jabariya Jodi,"$324,435",-,-,"$324,435",100%
"1,316",The Poison Rose,"$323,754",-,-,"$323,754",100%
"1,317",Sword of Trust,"$323,369","$322,421",99.7%,$948,0.3%
"1,318",A mano disarmata,"$323,244",-,-,"$323,244",100%
"1,319",The River in Me,"$321,704",-,-,"$321,704",100%
"1,320",Woodstock,"$320,610","$126,562",39.5%,"$194,048",60.5%
"1,321",Il grande spirito,"$320,035",-,-,"$320,035",100%
"1,322",Deception of the Novelist,"$319,674",-,-,"$319,674",100%
"1,323",Beats,"$319,595",-,-,"$319,595",100%
"1,324",Meeting Gorbachev,"$319,230","$251,837",78.9%,"$67,393",21.1%
"1,325",You Are Here: A Come From Away Story,"$318,885","$318,885",100%,-,-
"1,326",Happy Little Submarine: 20000 Leagues under the Sea 2019 Re-release,"$318,567",-,-,"$318,567",100%
"1,327",Ask Dr. Ruth,"$318,230","$297,195",93.4%,"$21,035",6.6%
"1,328",Domino,"$317,776",-,-,"$317,776",100%
"1,329",My Little Monster 2019 Re-release,"$317,538",-,-,"$317,538",100%
"1,330",A Thief's Daughter,"$317,244",-,-,"$317,244",100%
"1,331",Royal Shakespeare Company: The Taming of the Shrew,"$315,238",-,-,"$315,238",100%
"1,332",Josh Groban Bridges Live from Madison Square Garden,"$315,173","$315,173",100%,-,-
"1,333",Amnestie,"$314,774",-,-,"$314,774",100%
"1,334",Persona non grata,"$313,797",-,-,"$313,797",100%
"1,335",Zulu Wedding,"$311,640",-,-,"$311,640",100%
"1,336",Plácido Domingo Gala,"$311,246","$52,502",16.9%,"$258,744",83.1%
"1,337",My Family and the Wolf,"$310,286",-,-,"$310,286",100%
"1,338",Un Papá Pirata,"$309,505",-,-,"$309,505",100%
"1,339",Kala Shah Kala,"$309,199",-,-,"$309,199",100%
"1,340","Psychomagic, A Healing Art","$308,233",-,-,"$308,233",100%
"1,341",Dream Team,"$308,225",-,-,"$308,225",100%
"1,342",A Wedding on the Execution Ground,"$308,216",-,-,"$308,216",100%
"1,343",Zustrich odnoklasnykiv,"$307,242",-,-,"$307,242",100%
"1,344",The Third Wife,"$305,755","$84,933",27.8%,"$220,822",72.2%
"1,345",The Kingmaker,"$304,840","$122,587",40.2%,"$182,253",59.8%
"1,346",Always and Forever,"$302,335","$197,464",65.3%,"$104,871",34.7%
"1,347",Four Warriors: The Underworld,"$301,159",-,-,"$301,159",100%
"1,348",Cliffs of Freedom,"$300,842","$72,476",24.1%,"$228,366",75.9%
"1,349",Manikarnika: The Queen of Jhansi,"$300,337",-,-,"$300,337",100%
"1,350",Promise of Pisa,"$297,388",-,-,"$297,388",100%
"1,351",Midnight Ruins,"$295,719",-,-,"$295,719",100%
"1,352",Baby Dolls,"$295,472",-,-,"$295,472",100%
"1,353",Pure as Snow,"$294,710",-,-,"$294,710",100%
"1,354",Shakira in Concert: El Dorado World Tour,"$294,677","$271,586",92.2%,"$23,091",7.8%
"1,355",The Giant Spider Invasion,"$293,053","$293,053",100%,-,-
"1,356",Granny Poetry Club,"$292,342",-,-,"$292,342",100%
"1,357",The Godfather: Part II 45th Anniversary,"$291,754","$291,754",100%,-,-
"1,358",The Star on WuLing Mountain,"$291,100",-,-,"$291,100",100%
"1,359",Dominee Tienie,"$290,812",-,-,"$290,812",100%
"1,360",The Zoya Factor,"$289,631","$128,831",44.5%,"$160,800",55.5%
"1,361",The Goya Murders,"$288,959",-,-,"$288,959",100%
"1,362",Apocalypse Now 2019 Re-release,"$288,823",-,-,"$288,823",100%
"1,363",Saga of Tanya the Evil - The Movie,"$288,460","$288,460",100%,-,-
"1,364",Khalid: Free Spirit,"$284,229","$284,229",100%,-,-
"1,365",Extreme Crisis,"$283,070",-,-,"$283,070",100%
"1,366",Losing Lerato,"$282,791",-,-,"$282,791",100%
"1,367",Exhibition on Screen: Van Gogh & Japan,"$282,624",-,-,"$282,624",100%
"1,368",The Bull,"$282,276",-,-,"$282,276",100%
"1,369",Think Big Big,"$281,918",-,-,"$281,918",100%
"1,370",Mike Wallace Is Here,"$281,245","$281,245",100%,-,-
"1,371",Octaman,"$280,710","$280,710",100%,-,-
"1,372",Chorar de Rir,"$280,527",-,-,"$280,527",100%
"1,373",Vojna akademija 5,"$280,011",-,-,"$280,011",100%
"1,374",The Dead and the Others,"$279,810",-,-,"$279,810",100%
"1,375",The Watchmaker's Apprentice,"$279,165",-,-,"$279,165",100%
"1,376",Censored,"$277,969",-,-,"$277,969",100%
"1,377",Bolshoi Ballet: The Golden Age,"$277,666","$171,916",61.9%,"$105,750",38.1%
"1,378",See You Soon,"$277,126",-,-,"$277,126",100%
"1,379",Girl Dorm,"$276,486",-,-,"$276,486",100%
"1,380",True Grit 2019 Re-release,"$276,418","$276,418",100%,-,-
"1,381",Namma Veettu Pillai,"$275,752",-,-,"$275,752",100%
"1,382",Our Infinite Further,"$275,315",-,-,"$275,315",100%
"1,383",Aspromonte: Land of the Forgotten,"$274,858",-,-,"$274,858",100%
"1,384",Hareket Sekiz,"$274,700",-,-,"$274,700",100%
"1,385",Common Destiny,"$274,390",-,-,"$274,390",100%
"1,386",Super Deluxe,"$273,191",-,-,"$273,191",100%
"1,387",Slayer: The Repentless Killogy,"$272,874","$268,727",98.5%,"$4,147",1.5%
"1,388",One Child Nation,"$271,841","$270,128",99.4%,"$1,713",0.6%
"1,389",Celia,"$271,699",-,-,"$271,699",100%
"1,390",The Tale of The Princess Kaguya 2019 Re-release,"$271,681","$271,681",100%,-,-
"1,391",Alone/Together,"$271,101",-,-,"$271,101",100%
"1,392",Araf 2,"$270,201",-,-,"$270,201",100%
"1,393",Kruty 1918,"$269,622",-,-,"$269,622",100%
"1,394",Maggie 2019 Re-release,"$269,113",-,-,"$269,113",100%
"1,395",Solo cose belle,"$267,250",-,-,"$267,250",100%
"1,396",Luzia: Cirque du Soleil in Cinema,"$265,673","$265,673",100%,-,-
"1,397",Lovi Moment,"$265,596",-,-,"$265,596",100%
"1,398",Out of Liberty,"$265,279","$265,279",100%,-,-
"1,399","Asbury Park: Riot, Redemption, Rock & Roll","$264,983","$167,684",63.3%,"$97,299",36.7%
"1,400",Dan Carter: A Perfect 10,"$264,611",-,-,"$264,611",100%
"1,401",What a Country!,"$263,668",-,-,"$263,668",100%
"1,402",Leonardo 500,"$262,446",-,-,"$262,446",100%
"1,403",Let's Dance,"$261,485",-,-,"$261,485",100%
"1,404",Her Smell,"$260,481","$255,599",98.1%,"$4,882",1.9%
"1,405",Star Raiders: The Adventures of Saber Raine,"$260,234","$260,234",100%,-,-
"1,406",Beyond the Clouds 2019 Re-release,"$260,114",-,-,"$260,114",100%
"1,407",Tiro e Queda,"$259,804",-,-,"$259,804",100%
"1,408",The Cave,"$258,921","$62,625",24.2%,"$196,296",75.8%
"1,409",Van Goghs,"$258,008",-,-,"$258,008",100%
"1,410",Roberto Carlos em Jerusalém,"$257,814",-,-,"$257,814",100%
"1,411",Fighter,"$256,970",-,-,"$256,970",100%
"1,412",Play the Flute,"$254,475","$254,475",100%,-,-
"1,413",Route of Love,"$254,185",-,-,"$254,185",100%
"1,414",Bing At Christmas,"$253,343",-,-,"$253,343",100%
"1,415",When Harry Met Sally... 30th Anniversary,"$252,320","$252,320",100%,-,-
"1,416",I Got the Hook Up 2,"$252,293","$252,293",100%,-,-
"1,417",By a Sharp Knife,"$252,098",-,-,"$252,098",100%
"1,418",Canal Street,"$251,917","$251,917",100%,-,-
"1,419",Jiang Xin,"$251,733",-,-,"$251,733",100%
"1,420",Stunt School,"$251,312",-,-,"$251,312",100%
"1,421",Minha Fama de Mau,"$249,971",-,-,"$249,971",100%
"1,422",The Wedding Year,"$249,072",-,-,"$249,072",100%
"1,423",The Chaperone 2019 Re-release,"$248,633",-,-,"$248,633",100%
"1,424",The Twilight Zone: A 60th Anniversary Celebration,"$248,514","$248,514",100%,-,-
"1,425",Doctor Who: The End of Time: Part One,"$247,798","$247,798",100%,-,-
"1,426",Keep Going,"$247,793",-,-,"$247,793",100%
"1,427",The Team,"$247,752",-,-,"$247,752",100%
"1,428",Dastaan-E-Miri Piri,"$246,411",-,-,"$246,411",100%
"1,429",Friendsgiving Day #1,"$246,168","$246,168",100%,-,-
"1,430",Shusenjo: The Main Battleground of the Comfort Women Issue,"$245,947",-,-,"$245,947",100%
"1,431",American Woman,"$245,416","$236,637",96.4%,"$8,779",3.6%
"1,432",Alma de Héroe,"$244,739",-,-,"$244,739",100%
"1,433",El Hijo,"$244,401",-,-,"$244,401",100%
"1,434",Luca,"$244,203",-,-,"$244,203",100%
"1,435",Snowlidays,"$243,770",-,-,"$243,770",100%
"1,436",The Two Popes,"$243,711",-,-,"$243,711",100%
"1,437",Out of Blue,"$242,847","$18,779",7.7%,"$224,068",92.3%
"1,438",Sir-Ayet,"$242,540",-,-,"$242,540",100%
"1,439",Ophelia,"$242,115","$50,722",20.9%,"$191,393",79.1%
"1,440",3 Days to Go,"$241,617",-,-,"$241,617",100%
"1,441",ASTRUP - Flammen over Jølster,"$241,221",-,-,"$241,221",100%
"1,442",Comali,"$241,157",-,-,"$241,157",100%
"1,443",Dolceroma,"$240,651",-,-,"$240,651",100%
"1,444",Icebreaking,"$240,233",-,-,"$240,233",100%
"1,445",My Grandpa Is an Alien,"$239,884",-,-,"$239,884",100%
"1,446","Endings, Beginnings","$239,231",-,-,"$239,231",100%
"1,447",311 Enlarged to Show Detail 3,"$238,791","$238,791",100%,-,-
"1,448",Tony,"$238,019",-,-,"$238,019",100%
"1,449",Valstybes paslaptis,"$237,918",-,-,"$237,918",100%
"1,450",Tadao Ando - Samurai Architect,"$236,829",-,-,"$236,829",100%
"1,451",Exhibition on Screen: Degas - Passion For Perfection,"$235,954",-,-,"$235,954",100%
"1,452",Varda by Agnès,"$235,370","$160,765",68.3%,"$74,605",31.7%
"1,453",India's Most Wanted,"$235,351","$176,858",75.1%,"$58,493",24.9%
"1,454",Antes de la quema,"$233,804",-,-,"$233,804",100%
"1,455",Suursuz Ask,"$233,066",-,-,"$233,066",100%
"1,456",Premier Boxing Champions: PBC on FOX: Spence vs. Porter,"$232,973","$232,973",100%,-,-
"1,457",The Report,"$232,305",-,-,"$232,305",100%
"1,458",A Bump Along the Way,"$230,963",-,-,"$230,963",100%
"1,459",DAZN Boxing: Canelo Alvarez vs. Daniel Jacobs,"$230,703","$230,703",100%,-,-
"1,460",Morgue,"$230,215",-,-,"$230,215",100%
"1,461",Angel of Mine,"$230,193",-,-,"$230,193",100%
"1,462",Primal,"$228,679",-,-,"$228,679",100%
"1,463",The Last Tree,"$228,676","$10,128",4.4%,"$218,548",95.6%
"1,464",Mein Lotta-Leben,"$228,385",-,-,"$228,385",100%
"1,465",The Great Escape 2019 Re-release,"$227,940",-,-,"$227,940",100%
"1,466",Stockholm 2019 Re-release,"$227,458",-,-,"$227,458",100%
"1,467",Smuggling Hendrix,"$226,749",-,-,"$226,749",100%
"1,468",Jallikattu,"$226,658",-,-,"$226,658",100%
"1,469",Mine 9,"$226,421","$226,421",100%,-,-
"1,470",Millennium Actress 2019 Re-release,"$225,250","$225,250",100%,-,-
"1,471",Hebe: The Brazilian Star,"$224,934",-,-,"$224,934",100%
"1,472",Helen,"$224,613",-,-,"$224,613",100%
"1,473",Wizard,"$224,396",-,-,"$224,396",100%
"1,474",Boyaco Man,"$224,232",-,-,"$224,232",100%
"1,475",Extra Ordinary,"$223,898","$164,346",73.4%,"$59,552",26.6%
"1,476",Premier Boxing Champions: PBC on FOX PPV: Pacquiao vs. Thurman,"$223,858","$223,858",100%,-,-
"1,477",Appena un minuto,"$223,827",-,-,"$223,827",100%
"1,478",The Road To Hippie,"$223,188",-,-,"$223,188",100%
"1,479",Never Surrender: A Galaxy Quest Documentary,"$222,971","$222,971",100%,-,-
"1,480",Lucky Day,"$222,945",-,-,"$222,945",100%
"1,481",Feedback,"$221,975",-,-,"$221,975",100%
"1,482",Untouchable,"$221,801",-,-,"$221,801",100%
"1,483",Neighbor,"$221,774",-,-,"$221,774",100%
"1,484",Simonal,"$221,209",-,-,"$221,209",100%
"1,485",My Big Gay Italian Wedding 2019 Re-release,"$220,563",-,-,"$220,563",100%
"1,486",Bangla,"$219,867",-,-,"$219,867",100%
"1,487",Anna's War,"$219,720",-,-,"$219,720",100%
"1,488",Thamaasha,"$218,812",-,-,"$218,812",100%
"1,489",La Sucursal,"$218,139",-,-,"$218,139",100%
"1,490",The Karate Kid 2019 Re-release,"$215,447","$215,447",100%,-,-
"1,491",Who's Next,"$214,936",-,-,"$214,936",100%
"1,492",Hamlet 2019 Re-release,"$214,578","$214,578",100%,-,-
"1,493",Working Woman,"$214,283","$64,048",29.9%,"$150,235",70.1%
"1,494",Trabantem Tam a Zase Zpatky (Trabant: There and Back Again),"$213,636",-,-,"$213,636",100%
"1,495",Gremlins 4k Restoration,"$213,572",-,-,"$213,572",100%
"1,496",For Love with You,"$213,084",-,-,"$213,084",100%
"1,497",Fiela se Kind,"$212,504",-,-,"$212,504",100%
"1,498",Shit Happens,"$211,534",-,-,"$211,534",100%
"1,499",Lake of Death,"$210,887",-,-,"$210,887",100%
"1,500",11 ditey z Morshyna,"$210,664",-,-,"$210,664",100%
"1,501",Tigers Are Not Afraid 2019 Re-release,"$210,138","$175,559",83.5%,"$34,579",16.5%
"1,502","Faith, Hope & Love","$210,091","$210,091",100%,-,-
"1,503",F2: Fun and Frustration,"$209,812",-,-,"$209,812",100%
"1,504",Mr. Local,"$209,411",-,-,"$209,411",100%
"1,505",A Clockwork Orange 2019 Re-release,"$209,172",-,-,"$209,172",100%
"1,506",Kathy Griffin: A Hell of a Story,"$208,907","$208,907",100%,-,-
"1,507",Beyond Belief,"$208,209",-,-,"$208,209",100%
"1,508",Batman 2019 Re-release,"$207,901","$159,419",76.7%,"$48,482",23.3%
"1,509",Promised,"$207,431",-,-,"$207,431",100%
"1,510",The Sweeties,"$206,246",-,-,"$206,246",100%
"1,511",The Price of Happiness,"$205,867",-,-,"$205,867",100%
"1,512",A Diamond in the Rough,"$205,213",-,-,"$205,213",100%
"1,513",The Iron Orchard,"$204,881","$204,881",100%,-,-
"1,514",Hesburgh,"$204,709","$204,709",100%,-,-
"1,515",Jersey,"$204,669",-,-,"$204,669",100%
"1,516",Dirty God,"$204,591",-,-,"$204,591",100%
"1,517",A Frenchman,"$204,032",-,-,"$204,032",100%
"1,518",O Amor Dá Trabalho,"$203,863",-,-,"$203,863",100%
"1,519",CBeebies Christmas Show 2019: Hansel & Gretel,"$203,623",-,-,"$203,623",100%
"1,520",My Extraordinary Summer with Tess,"$203,426",-,-,"$203,426",100%
"1,521",Forrest Gump 2019 Re-release,"$203,088","$203,088",100%,-,-
"1,522",Pan T.,"$202,432",-,-,"$202,432",100%
"1,523",Love in 50 Metres,"$202,339",-,-,"$202,339",100%
"1,524",The Warrior Queen of Jhansi,"$202,142","$177,289",87.7%,"$24,853",12.3%
"1,525",Blink of an Eye,"$201,874","$201,874",100%,-,-
"1,526",The Pool,"$201,822",-,-,"$201,822",100%
"1,527",Little Joe,"$201,551","$23,862",11.8%,"$177,689",88.2%
"1,528",Rabb Da Radio 2,"$201,416",-,-,"$201,416",100%
"1,529",Zombi Child,"$200,909","$25,878",12.9%,"$175,031",87.1%
"1,530",Mercy Black,"$200,046",-,-,"$200,046",100%
"1,531",The Water Witch,"$199,648",-,-,"$199,648",100%
"1,532",Laiye Je Yaarian,"$199,477",-,-,"$199,477",100%
"1,533",Judy & Punch,"$199,360",-,-,"$199,360",100%
"1,534",Friendsgiving Day #2,"$198,869","$198,869",100%,-,-
"1,535",In Fabric,"$197,592",-,-,"$197,592",100%
"1,536",Hüddam 2,"$197,014",-,-,"$197,014",100%
"1,537",Romy's Salon,"$196,455",-,-,"$196,455",100%
"1,538","Lou Andreas-Salomé, The Audacity to be Free 2019 Re-release","$196,418",-,-,"$196,418",100%
"1,539",The Magic Flute - Glyndebourne 2019 (Opera),"$195,972",-,-,"$195,972",100%
"1,540",Family,"$194,601","$194,601",100%,-,-
"1,541",Joan of Arc,"$194,475",-,-,"$194,475",100%
"1,542",Toni Kroos,"$193,703",-,-,"$193,703",100%
"1,543",Ema,"$193,676",-,-,"$193,676",100%
"1,544",Aadya Rathri,"$193,627",-,-,"$193,627",100%
"1,545",Autumn Fairy Tale,"$193,338",-,-,"$193,338",100%
"1,546",Bad Girl,"$193,221",-,-,"$193,221",100%
"1,547",Mr. Klein,"$193,028","$193,028",100%,-,-
"1,548",Love Lives Here,"$192,989",-,-,"$192,989",100%
"1,549",Frau Stern,"$192,275",-,-,"$192,275",100%
"1,550",The County,"$190,655",-,-,"$190,655",100%
"1,551",Yalan Dolan,"$190,441",-,-,"$190,441",100%
"1,552",The Divine Plan,"$190,031","$190,031",100%,-,-
"1,553",Carrie TV Love Concert: The Movie,"$189,079",-,-,"$189,079",100%
"1,554",President's 7 Hours,"$188,979",-,-,"$188,979",100%
"1,555",The Days to Come,"$187,593",-,-,"$187,593",100%
"1,556",Halston,"$187,085","$151,991",81.2%,"$35,094",18.8%
"1,557",Paradise Beach,"$186,410",-,-,"$186,410",100%
"1,558",Chibi Maruko Chan Movie: Ono & Sugiyama,"$186,235",-,-,"$186,235",100%
"1,559",The Donkey King,"$186,134",-,-,"$186,134",100%
"1,560",Britt-Marie Was Here,"$185,794","$36,549",19.7%,"$149,245",80.3%
"1,561",Andy,"$185,711",-,-,"$185,711",100%
"1,562",God Only Knows,"$185,683",-,-,"$185,683",100%
"1,563",Buñuel in the Labyrinth of the Turtles,"$185,675","$36,205",19.5%,"$149,470",80.5%
"1,564",Jagged Blood Spirit Yang Jingyu,"$185,465",-,-,"$185,465",100%
"1,565",Go Fish,"$185,184",-,-,"$185,184",100%
"1,566",To Dust,"$184,495","$184,495",100%,-,-
"1,567",Palladio,"$183,825",-,-,"$183,825",100%
"1,568",The River and the Wall,"$183,602","$183,602",100%,-,-
